Ax, Ay, Az, Timestamp
135, 123, 149, 2023-09-25 3:26:43 PM
134, 124, 159, 2023-09-25 3:26:43 PM
141, 123, 181, 2023-09-25 3:26:43 PM
146, 128, 197, 2023-09-25 3:26:43 PM
155, 130, 200, 2023-09-25 3:26:43 PM
186, 115, 189, 2023-09-25 3:26:43 PM
187, 111, 129, 2023-09-25 3:26:43 PM
152, 132, 57, 2023-09-25 3:26:43 PM
114, 123, 84, 2023-09-25 3:26:43 PM
117, 127, 124, 2023-09-25 3:26:43 PM
117, 130, 147, 2023-09-25 3:26:44 PM
122, 126, 156, 2023-09-25 3:26:44 PM
121, 128, 156, 2023-09-25 3:26:44 PM
122, 123, 155, 2023-09-25 3:26:44 PM
125, 123, 155, 2023-09-25 3:26:44 PM
126, 124, 153, 2023-09-25 3:26:44 PM
127, 121, 155, 2023-09-25 3:26:44 PM
126, 122, 151, 2023-09-25 3:26:44 PM
127, 119, 140, 2023-09-25 3:26:44 PM
125, 117, 135, 2023-09-25 3:26:44 PM
127, 115, 134, 2023-09-25 3:26:44 PM
126, 124, 141, 2023-09-25 3:26:44 PM
127, 128, 153, 2023-09-25 3:26:44 PM
132, 127, 159, 2023-09-25 3:26:44 PM
135, 123, 156, 2023-09-25 3:26:44 PM
134, 119, 157, 2023-09-25 3:26:44 PM
139, 123, 162, 2023-09-25 3:26:44 PM
137, 123, 159, 2023-09-25 3:26:44 PM
139, 116, 157, 2023-09-25 3:26:44 PM
139, 122, 162, 2023-09-25 3:26:44 PM
143, 124, 169, 2023-09-25 3:26:44 PM
148, 133, 203, 2023-09-25 3:26:44 PM
183, 130, 248, 2023-09-25 3:26:44 PM
249, 104, 201, 2023-09-25 3:26:44 PM
215, 154, 60, 2023-09-25 3:26:45 PM
124, 122, 4, 2023-09-25 3:26:45 PM
105, 108, 82, 2023-09-25 3:26:45 PM
114, 143, 150, 2023-09-25 3:26:45 PM
141, 131, 167, 2023-09-25 3:26:45 PM
134, 126, 162, 2023-09-25 3:26:45 PM
126, 132, 153, 2023-09-25 3:26:45 PM
128, 131, 156, 2023-09-25 3:26:45 PM
134, 131, 154, 2023-09-25 3:26:45 PM
129, 135, 147, 2023-09-25 3:26:45 PM
129, 128, 154, 2023-09-25 3:26:45 PM
127, 123, 155, 2023-09-25 3:26:45 PM
130, 113, 152, 2023-09-25 3:26:45 PM
129, 106, 153, 2023-09-25 3:26:45 PM
132, 93, 149, 2023-09-25 3:26:45 PM
149, 33, 128, 2023-09-25 3:26:45 PM
194, 72, 139, 2023-09-25 3:26:45 PM
144, 222, 163, 2023-09-25 3:26:45 PM
130, 179, 184, 2023-09-25 3:26:45 PM
135, 154, 153, 2023-09-25 3:26:45 PM
136, 126, 146, 2023-09-25 3:26:45 PM
130, 120, 145, 2023-09-25 3:26:45 PM
132, 122, 153, 2023-09-25 3:26:45 PM
131, 123, 152, 2023-09-25 3:26:45 PM
132, 123, 151, 2023-09-25 3:26:45 PM
132, 122, 152, 2023-09-25 3:26:46 PM
133, 124, 153, 2023-09-25 3:26:46 PM
131, 133, 151, 2023-09-25 3:26:46 PM
136, 184, 173, 2023-09-25 3:26:46 PM
139, 231, 188, 2023-09-25 3:26:46 PM
153, 149, 121, 2023-09-25 3:26:46 PM
175, 21, 110, 2023-09-25 3:26:46 PM
157, 40, 135, 2023-09-25 3:26:46 PM
116, 136, 142, 2023-09-25 3:26:46 PM
120, 139, 168, 2023-09-25 3:26:46 PM
135, 124, 155, 2023-09-25 3:26:46 PM
132, 116, 148, 2023-09-25 3:26:46 PM
129, 116, 149, 2023-09-25 3:26:46 PM
131, 114, 143, 2023-09-25 3:26:46 PM
128, 113, 136, 2023-09-25 3:26:46 PM
130, 114, 139, 2023-09-25 3:26:46 PM
130, 119, 146, 2023-09-25 3:26:46 PM
123, 126, 150, 2023-09-25 3:26:46 PM
124, 128, 161, 2023-09-25 3:26:46 PM
129, 117, 155, 2023-09-25 3:26:46 PM
126, 126, 161, 2023-09-25 3:26:46 PM
129, 125, 159, 2023-09-25 3:26:46 PM
132, 124, 157, 2023-09-25 3:26:46 PM
132, 126, 156, 2023-09-25 3:26:46 PM
132, 128, 157, 2023-09-25 3:26:46 PM
133, 128, 159, 2023-09-25 3:26:47 PM
127, 126, 160, 2023-09-25 3:26:47 PM
130, 129, 160, 2023-09-25 3:26:47 PM
127, 130, 157, 2023-09-25 3:26:47 PM
129, 127, 156, 2023-09-25 3:26:47 PM
128, 125, 155, 2023-09-25 3:26:47 PM
125, 127, 148, 2023-09-25 3:26:47 PM
125, 126, 155, 2023-09-25 3:26:47 PM
125, 127, 151, 2023-09-25 3:26:47 PM
124, 129, 145, 2023-09-25 3:26:47 PM
122, 127, 173, 2023-09-25 3:26:47 PM
125, 129, 157, 2023-09-25 3:26:47 PM
129, 127, 143, 2023-09-25 3:26:47 PM
135, 129, 146, 2023-09-25 3:26:47 PM
132, 129, 155, 2023-09-25 3:26:47 PM
130, 129, 162, 2023-09-25 3:26:47 PM
131, 129, 151, 2023-09-25 3:26:47 PM
132, 129, 150, 2023-09-25 3:26:47 PM
132, 129, 153, 2023-09-25 3:26:47 PM
131, 129, 155, 2023-09-25 3:26:47 PM
131, 129, 153, 2023-09-25 3:26:47 PM
132, 129, 152, 2023-09-25 3:26:47 PM
132, 129, 153, 2023-09-25 3:26:47 PM
132, 129, 153, 2023-09-25 3:26:47 PM
132, 129, 153, 2023-09-25 3:26:47 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
132, 129, 153, 2023-09-25 3:26:48 PM
